message,label
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya.",1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget.",1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan. (UD Padmasari),0
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali. (UD Prasetyo Tbk)",1
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan. (UD Widiastuti Kuswoyo (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini.,1
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (PT Wastuti (Persero) Tbk),1
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru. (PT Maryati Astuti (Persero) Tbk),0
Admin kalian bodoh banget. Hasil kerja kalian jelek banget.,1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru. (UD Hutagalung Anggriawan (Persero) Tbk)",0
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan.,0
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini. (UD Tamba Tbk),1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain.,0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja. (CV Usada Oktaviani (Persero) Tbk),1
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan. (Perum Rahayu),0
Admin kalian bodoh banget. Kalian tidak becus kerja. (UD Firmansyah (Persero) Tbk),1
Apakah bisa produksi signage dalam jumlah banyak? Apakah tersedia paket untuk event kecil?,0
Website kalian sangat membantu untuk referensi event. Mohon bantuan untuk konsultasi desain.,0
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget.",1
Tim kalian sangat profesional dan responsif. Saya ingin mengetahui detail layanan.,0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan. (Perum Halim Safitri)",0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget. (CV Samosir Rahimah (Persero) Tbk),1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget.",1
Admin kalian bodoh banget. Buruk sekali pelayanannya.,1
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain. (PT Hutagalung Andriani),0
"Dasar goblok, balas chat lama. Kalian tidak becus kerja.",1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (CV Anggriawan Hutasoit),1
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil? (PD Wacana Pratama Tbk),0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain. (Perum Nasyiah Handayani (Persero) Tbk),0
Pelayanan sangat mengecewakan dan parah. Admin tidak berguna sama sekali.,1
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain. (UD Nasyidah (Persero) Tbk),0
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya.,1
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan.,0
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya. (CV Astuti Wibowo (Persero) Tbk),1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan. (PD Iswahyudi Manullang),0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan. (PD Hardiansyah Jailani)",0
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini. (PD Hasanah Tbk),1
"Dasar goblok, balas chat lama. Admin tidak berguna sama sekali.",1
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru. (CV Suryono)",0
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
Tim kalian tidak profesional sama sekali. Kalian tidak becus kerja.,1
Goblok banget cara kerja kalian. Kalian tidak becus kerja. (UD Tarihoran Yuliarti Tbk),1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain.,0
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru. (PD Mahendra Tbk),0
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain.,0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali.,1
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (UD Marbun),0
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan. (Perum Susanti (Persero) Tbk),0
Sistem kalian bikin emosi. Admin tidak berguna sama sekali. (PD Salahudin Manullang),1
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini.,1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (PD Sitorus Usada),1
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini.,1
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget.,1
Respon admin buruk sekali. Admin tidak berguna sama sekali. (PT Thamrin Sirait),1
Saya tertarik menggunakan jasa production untuk acara kampus. Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Apakah tersedia paket untuk event kecil?,0
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan.",0
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil?,0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja.,1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (UD Pratiwi Suryatmi),1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (PT Rajata),0
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain.,0
Pelayanan sangat mengecewakan dan parah. Admin tidak berguna sama sekali. (PD Simanjuntak Halim),1
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya.,1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya.,1
Sistem kalian bikin emosi. Buruk sekali pelayanannya.,1
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan.,0
"Bangsat, masa revisi lama banget. Buruk sekali pelayanannya.",1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (UD Rajasa Utami (Persero) Tbk),1
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan. (PT Yulianti Gunarto),0
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget.,1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru. (PD Usada Tbk),0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja. (PD Firgantoro Damanik Tbk),1
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan.",0
Admin kalian bodoh banget. Kalian tidak becus kerja. (PD Laksita Hutasoit Tbk),1
Apakah tersedia layanan instalasi outdoor? Tolong kirimkan katalog production terbaru.,0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini. (CV Jailani Firmansyah),1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Apakah tersedia paket untuk event kecil?,0
Sistem kalian bikin emosi. Kalian tidak becus kerja. (UD Maulana Suryono Tbk),1
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil? (UD Hastuti Tbk),0
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain.,0
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru. (Perum Wahyuni Marbun (Persero) Tbk),0
Kalian bikin acara kacau total. Kalian tidak becus kerja.,1
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini. (Perum Maryadi Namaga Tbk),1
Sistem kalian bikin emosi. Saya kecewa berat dengan layanan ini. (PD Pranowo (Persero) Tbk),1
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan. (PT Pratama Sirait Tbk),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan. (PD Rahimah Hartati),0
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain. (CV Anggraini Usamah Tbk),0
Parah banget hasil produksinya. Saya kecewa berat dengan layanan ini.,1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget.",1
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain. (PT Nuraini),0
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali.,1
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan.,0
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini. (UD Haryanti Novitasari (Persero) Tbk),1
Parah banget hasil produksinya. Buruk sekali pelayanannya.,1
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan. (Perum Thamrin Tbk),0
Apakah bisa produksi signage dalam jumlah banyak? Tolong kirimkan katalog production terbaru.,0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini.,1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Terima kasih atas respon cepat dari tim. Tolong kirimkan katalog production terbaru. (Perum Thamrin Salahudin),0
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya. (UD Uwais),1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain.,0
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget. (PT Kurniawan Tbk),1
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali.,1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil?,0
Sistem kalian bikin emosi. Kalian tidak becus kerja. (UD Safitri),1
Respon admin buruk sekali. Kalian tidak becus kerja.,1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget.",1
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya.",1
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali. (CV Sihotang Farida (Persero) Tbk),1
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan.,0
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil? (CV Puspasari Wastuti (Persero) Tbk),0
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan.,0
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (Perum Laksmiwati),0
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan. (PD Nuraini Mustofa),0
Pelayanan sangat mengecewakan dan parah. Admin tidak berguna sama sekali.,1
Goblok banget cara kerja kalian. Kalian tidak becus kerja.,1
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan. (PD Hastuti Sihotang (Persero) Tbk),0
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan. (Perum Pradipta Puspita),0
Pelayanan kalian jelek dan lambat. Saya kecewa berat dengan layanan ini. (UD Firmansyah),1
Parah banget hasil produksinya. Hasil kerja kalian jelek banget.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain. (UD Sitorus),0
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan.,0
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget. (PT Nasyidah Tbk),1
Pelayanan kalian jelek dan lambat. Hasil kerja kalian jelek banget. (UD Gunarto (Persero) Tbk),1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru.,0
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan.,0
Layanan paling buruk yang pernah saya lihat. Kalian tidak becus kerja. (Perum Gunawan),1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (PT Usamah),1
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru. (UD Palastri Pratama)",0
Goblok banget cara kerja kalian. Kalian tidak becus kerja. (PT Habibi),1
Pelayanan kalian jelek dan lambat. Buruk sekali pelayanannya. (UD Rahayu (Persero) Tbk),1
Admin tolol dan tidak membantu. Buruk sekali pelayanannya.,1
Terima kasih atas respon cepat dari tim. Saya ingin mengetahui detail layanan.,0
Apakah bisa request desain booth custom untuk pameran? Saya ingin mengetahui detail layanan.,0
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali.,1
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini. (PT Mandala Tbk),1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (CV Nababan (Persero) Tbk)",1
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan. (Perum Pranowo Pranowo Tbk),0
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan.,0
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (PD Gunawan Rahayu),0
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget. (PT Kuswandari Mandala),1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
Kalian bikin acara kacau total. Buruk sekali pelayanannya. (Perum Sitorus Pradana),1
Saya ingin menjadwalkan meeting dengan tim production. Apakah tersedia paket untuk event kecil?,0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya.,1
Kalian bikin acara kacau total. Kalian tidak becus kerja.,1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru.",0
Saya ingin menjadwalkan meeting dengan tim production. Saya tertarik dengan portofolio perusahaan. (PD Maryadi (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja.,1
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (Perum Puspita),1
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru. (UD Sudiati Tbk),0
Parah banget hasil produksinya. Buruk sekali pelayanannya.,1
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain.,0
Website ini sampah dan tidak berguna. Admin tidak berguna sama sekali. (PT Pratama Pratiwi Tbk),1
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini. (CV Permata (Persero) Tbk),1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain. (CV Firmansyah Pradipta (Persero) Tbk),0
Parah banget hasil produksinya. Kalian tidak becus kerja. (Perum Widiastuti Tbk),1
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain.,0
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini. (CV Prastuti Hasanah),1
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan. (PD Rahayu (Persero) Tbk),0
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru. (CV Aryani Mahendra),0
